"","id","batch","duration_in_seconds_sc","duration_in_seconds_b","prac2_1_sc","arctic2_1_sc","temp2_1_sc","ozone2_1_sc","air_qual2_1_sc","dia_tho2_1_sc","quake2_1_sc","co22_1_sc","ice_sheets2_1_sc","act10c2_1_sc","share_freq2_1_sc","news1_1_sc","news1_2_sc","news1_3_sc","news1_4_sc","news1_5_sc","news1_6_sc","news1_7_sc","news1_8_sc","news1_9_sc","news1_10_sc","news1_11_sc","news1_12_sc","act1b_sc","act1c_sc","act2b_sc","act2c_sc","act3b_sc","act3c_sc","act4b_sc","act4c_sc","act5b_sc","act5c_sc","act6b_sc","act6c_sc","act7b_sc","act7c_sc","act8b_sc","act8c_sc","act_scib_sc","act_scic_sc","act10b_sc","act10c_sc","act10c1_4_sc","act10c1_2_sc","act10c1_5_sc","act10c1_3_sc","act10c1_1_sc","act10c1_6_sc","act10c1_6_text_sc","act10c2_4_sc","act10c2_2_sc","act10c2_5_sc","act10c2_3_sc","act10c2_6_sc","act10c2_6_text_sc","books_8_sc","books_11_sc","books_10_sc","books_7_sc","books_1_sc","books_3_sc","books_5_sc","books_6_sc","books_9_sc","books_4_sc","books_2_sc","convo_1_sc","convo_2_sc","convo_3_sc","convo_4_sc","convo_5_sc","convo_6_sc","convo_7_sc","convo_8_sc","convo_9_sc","convo_10_sc","convo_11_sc","share_freq1_sc","share_freq2_11_sc","share_freq2_2_sc","share_freq2_3_sc","share_freq2_4_sc","share_freq2_5_sc","share_freq2_6_sc","share_freq2_7_sc","share_freq2_8_sc","share_freq2_9_sc","share_freq2_10_sc","read_article_sc","topic_interest_1_sc","topic_interest_2_sc","topic_interest_3_sc","topic_interest_4_sc","topic_interest_5_sc","topic_interest_6_sc","topic_interest_7_sc","topic_interest_8_sc","topic_interest_9_sc","prac1_1_sc","arctic1_1_sc","temp1_1_sc","ozone1_1_sc","air_qual1_1_sc","dia_tho1_1_sc","quake1_1_sc","co21_1_sc","ice_sheets1_1_sc","prac_time_page_submit_sc","arctic_time_page_submit_sc","temp_time_page_submit_sc","ozone_time_page_submit_sc","air_qual_time_page_submit_sc","dia_tho_time_page_submit_sc","quake_time_page_submit_sc","co2time_page_submit_sc","ice_sheets_time_page_submit_sc","rav_training_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","cc_risk_sc","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","start_date_sc","start_date_b","end_date_sc","end_date_b","finished_sc","finished_b","consent1_sc","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","open1_sc","open2_sc","fl_21_do_fl_83_sc","fl_21_do_fl_84_sc","fl_21_do_fl_85_sc","fl_21_do_fl_93_sc","fl_29_do_mr2temp_sc","fl_29_do_mr3ozone_sc","fl_29_do_mr4air_qual_sc","fl_29_do_mr5dia_tho_sc","fl_29_do_mr6quake_sc","fl_29_do_mr7co2_sc","fl_29_do_mr8ice_sheets_sc","fl_39_do_mr1arctic_sc","fl_39_do_mr3ozone_sc","fl_39_do_mr4air_qual_sc","fl_39_do_mr5dia_tho_sc","fl_39_do_mr6quake_sc","fl_39_do_mr7co2_sc","fl_39_do_mr8ice_sheets_sc","fl_47_do_mr1arctic_sc","fl_47_do_mr2temp_sc","fl_47_do_mr4air_qual_sc","fl_47_do_mr5dia_tho_sc","fl_47_do_mr6quake_sc","fl_47_do_mr7co2_sc","fl_47_do_mr8ice_sheets_sc","fl_95_do_mr1arctic_sc","fl_95_do_mr2temp_sc","fl_95_do_mr3ozone_sc","fl_95_do_mr5dia_tho_sc","fl_95_do_mr6quake_sc","fl_95_do_mr7co2_sc","fl_95_do_mr8ice_sheets_sc","duration_z","duration_ex","conservatism","ideology_lean","ideology_lean2","conservatism_f","con","party","party_str","party_lean","batchcon","gender_b","race_b","sc_likert","sc_books","sc_lecture","sc_scimu","sc_scimu_c19","sc_read","sc_share_yn","sc_share_tech_na","sc_share_tech","sc_share_sci_na","sc_share_sci","sc_score1","sc_score2a","sc_score2b","sc_scored","sc_scoredz","rav1_0","rav2_0","rav3_0","rav4_0","rav5_0","rav6_0","rav7_0","rav8_0","rav9_0","rav10_0","rav_scored","rav_scoredz","arctic20","arctic20_z","temp20","temp20_z","ozone20","ozone20_z","airqual20","airqual20_z","diatho20","diatho20_z","co220","co220_z","icesheets20","icesheets20_z","quake20","arctic20_eb","arctic20_eb_z","temp20_eb","temp20_eb_z","ozone20_eb","ozone20_eb_z","airqual20_eb","airqual20_eb_z","diatho20_eb","diatho20_eb_z","co220_eb","co220_eb_z","icesheets20_eb","icesheets20_eb_z","quake20_eb","arctic20_yn","temp20_yn","ozone20_yn","airqual20_yn","diatho20_yn","co220_yn","icesheets20_yn","quake20_yn","n_plot_score","n_plot_score_z","nq_plot_score","nq_plot_score_z","bad_plot_score","bad_plot_score_q","attn_check","attn_check_12"
"449","A1B9H14AV44C0G","lib2",1462,1950,4,2,6,2,2,5,4,7,1,NA,NA,2,2,3,1,2,2,3,4,2,4,2,1,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,2,1,2,2,4,3,2,4,2,1,2,3,8,4,NA,7,2,1,6,NA,5,11,1,2,2,2,2,4,4,2,3,4,3,5,3,3,5,4,6,2,80.06,103.702,48.568,98.545,93.386,103.618,32.19,57.671,36.837,4,5.384,175.759,180.061,9,1,1,1,1,1,1,NA,NA,NA,NA,3,35,9,9,7,6,5,5,6,48,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,13206,1,2,3,NA,1,"",2,NA,NA,NA,NA,1,NA,"Chrome","92.0.4515.159","Windows NT 10.0","1366x768","7/14/22 19:38","8/16/21 20:06","7/14/22 20:03","8/16/21 20:38",1,1,1,1,3.793,106.983,110.702,3,"I was thinking about the effects of climate change and global warming on the environment and how important it is that we make changes to counter these effects. I was also thinking about how I need to be more involved with topics that are important, like scientific research, vs. celebrity news. ","I didn't believe the data in some of the graphs but I answered based on what was displayed.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,2,7,1,4,0.331024218535192,"0",3,NA,NA,3,-1,1,2,NA,-1,3,2,14,1,0,0,0,0,1,2,2,2,2,15,4,4,19,-0.954618623185435,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,-2,-0.448133329856708,-2,-0.307641123435552,-2,-1.22119376944356,-2,-0.725591206313718,1,1.04096920349807,-3,-0.901639166988617,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,1,0.94534758274061,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,1,0,0,0,1,0.547684609021545,1,0.173351613842453,0,0,0,1
"450","A15CL9A9FVSJDW","con1",1125,1436,6,3,6,3,2,3,5,7,1,NA,6,2,2,2,1,2,3,3,2,1,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,3,2,3,1,1,2,2,1,1,1,3,9,NA,5,NA,2,8,3,1,4,7,2,1,3,2,2,3,2,2,4,3,5,3,5,3,3,3,4,6,2,81.154,15.092,31.479,55.285,7.509,121.086,18.965,14.129,18.333,4,10.897,170.269,180.023,8,1,1,1,1,1,1,0,0,NA,NA,6,55,7,5,7,2,4,9,6,26,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,32129,0,5,6,NA,2,"",1,NA,NA,NA,NA,1,"No, I did not have any difficulty understanding any of the tasks in the experiment.","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","7/14/22 19:45","8/16/21 17:18","7/14/22 20:04","8/16/21 17:42",1,1,1,1,11.368,11.368,13.911,1,"While completing the study I was thinking about the different aspects associated with different issues that effect sustainability issues, and how likely they are to improve or decrease over the future years. I also thought about different aspects that interest me, and that I am willing to talk about and share with others on my social media. I though in depth about the different interest I have on topics and life related matters, and how it makes me feel to discuss these things with others, or share my opinions on them.","I have no additional comments or feedback about the study.",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,7,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0710089313572024,"0",6,NA,NA,6,1,2,1,NA,1,1,1,18,0,0,0,0,1,1,4,4,5,5,19,9,9,28,0.55516170416318,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,-1,0.311867082220029,-2,-0.307641123435552,-1,-0.510035718562005,-2,-0.725591206313718,-1,-0.565776414454729,-3,-0.901639166988617,-3,-0.77305536454377,1,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,0,0,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,1,0
"451","A2JUELKWP5O5FB","lib2",1289,1224,6,2,6,1,1,2,4,7,1,NA,11,2,3,2,1,3,3,4,2,3,3,4,4,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,2,2,3,1,2,3,2,2,1,2,1,6,5,10,3,2,7,9,8,1,4,12,3,4,3,3,3,1,4,4,1,5,3,5,2,2,3,4,6,2,28.097,12.494,10.737,21.948,15.43,16.77,14.995,10.849,11.13,4,20.882,176.782,180.025,15,1,1,1,1,0,1,0,0,1,0,3,10,9,9,7,3,6,6,6,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,22079,3,5,3,NA,3,"",NA,4,NA,NA,NA,1,"","Firefox","91","Windows NT 6.3","1600x900","7/14/22 19:48","8/16/21 17:49","7/14/22 20:10","8/16/21 18:10",1,1,1,1,7.187,7.187,8.393,1,"Much reflection and direction of my desires and preferences to societal issues.","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,5,2,1,6,3,NA,NA,NA,NA,NA,NA,NA,0.197544560725719,"0",3,NA,NA,3,-1,3,NA,4,-1,1,9,19,0,0,0,0,0,0,4,4,3,3,19,7,7,26,0.219654964752377,1,1,1,1,0,1,0,0,1,0,6,0.246659992950583,-2,-0.448133329856708,-2,-0.307641123435552,-3,-1.93235182032512,-3,-1.35975088743766,-2,-1.36914922343113,-3,-0.901639166988617,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,1,0
"452","A77K8W55MJEKX","lib2",431,1170,3,4,7,5,7,5,6,6,3,NA,10,4,3,2,2,2,3,2,3,3,4,3,4,2,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,3,3,4,2,3,3,3,3,4,3,3,3,1,9,NA,4,2,3,5,6,8,7,12,3,2,3,2,2,3,3,4,2,5,5,7,3,6,6,5,6,2,31.093,9.098,9.755,9.301,4.977,6.696,4.701,4.782,6.945,4,25.399,82.591,180.06,12,1,1,0,0,0,0,0,0,0,0,7,64,9,10,11,4,7,9,4,49,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5,48309,3,11,2,NA,1,"",1,NA,NA,NA,NA,1,"none","Chrome","92.0.4515.159","Windows NT 10.0","1600x900","7/14/22 20:09","8/16/21 20:47","7/14/22 20:17","8/16/21 21:06",1,1,1,1,12.252,12.252,16.519,1,"i was mainly thinking about the current economy, covid and inflation and how it has affected all of us","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,3,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46445281731201,"0",2,NA,NA,2,-1,1,1,NA,-1,3,4,21,0,0,0,0,0,1,2,2,1,1,21,3,3,24,-0.115851774658427,1,1,0,0,0,0,0,0,0,0,2,-2.25682367381889,0,1.07186749429677,-3,-1.16999266633002,1,0.912280383201111,3,2.445207199306,1,1.04096920349807,-2,0.083788690265609,-1,0.903188932923884,1,0,-0.335962011131714,0,-0.252688492032209,1,0.675428387077993,3,3.4224908850681,1,0.94534758274061,0,-0.170805777263717,0,-0.226220651346378,1,1,0,1,1,1,0,0,1,1,0.547684609021545,2,1.09279497745781,0,0,0,0
"453","A1XQNSBDAOF66C","con1",1502,1062,6,3,5,2,2,6,5,6,3,NA,1,2,3,2,1,3,3,2,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,2,2,2,1,2,2,2,2,6,7,5,8,2,10,3,11,9,4,2,1,1,3,4,3,2,2,2,2,5,4,6,3,3,6,4,6,3,51.442,76.915,60.1,13.353,48.892,15.689,56.45,23.997,61.516,4,3.383,176.855,180.019,27,1,1,1,1,1,0,0,0,1,0,4,17,1,1,1,7,4,4,4,54,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,16635,0,4,7,NA,3,"",NA,1,NA,NA,NA,1,"no","Chrome","92.0.4515.131","Windows NT 6.2","1920x1080","7/14/22 20:05","8/16/21 17:40","7/14/22 20:30","8/16/21 17:58",1,1,1,1,4.49,17.144,18.015,3,"I was thinking it was a little repetitive","no",1,NA,NA,NA,1,6,5,3,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361886567161659,"0",7,NA,NA,7,1,3,NA,1,1,3,1,19,0,0,0,0,1,1,5,5,3,3,20,8,8,28,0.55516170416318,1,1,1,1,1,0,0,0,1,0,6,0.246659992950583,-1,0.311867082220029,-1,0.554710419458922,-2,-1.22119376944356,-2,-0.725591206313718,2,1.84434201247447,-2,0.083788690265609,-1,0.903188932923884,1,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,2,2.44515122573964,0,-0.170805777263717,0,-0.226220651346378,1,0,0,0,0,1,0,0,1,2,1.66158450932476,3,2.01223834107318,0,0,1,0
"454","A2HHGI5CNSS5PD","lib2",875,1303,5,2,7,3,2,4,4,7,1,NA,NA,3,4,2,2,1,3,3,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,1,2,2,3,2,2,2,2,1,NA,NA,NA,3,2,NA,NA,NA,4,1,2,2,2,2,1,4,1,2,3,3,5,3,6,3,3,4,4,6,2,31.23,18.819,23.654,21.888,22.133,22.89,17.229,16.552,27.438,4,3.344,137.14,180.124,10,1,1,1,1,1,1,0,0,1,1,9,80,11,11,10,2,2,10,6,54,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,28739,1,3,2,NA,1,"",2,NA,NA,NA,NA,1,"Not a fan of the question about who has the majority of the Senate.  So 50 republicans, 48 democrats and 2 independents.  So, the republicans?  Well, the independents generally vote democrat.  So a tie (which was not an option)?  The tie breaker is the VP?  So the democrats?  You see the problem here.","Chrome","92.0.4515.131","Windows NT 6.1","1920x1080","7/14/22 20:16","8/16/21 18:40","7/14/22 20:30","8/16/21 19:02",1,1,1,1,7.228,7.228,8.962,1,"I was simply trying to answer the questions with my best answers.  On the first part I was feeling a little annoyed due to the vagueness of the possible answers given the graphs contained actual numbers.  (How much is """"""""slightly"""""""" for example?  What percentage?) ","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,3,1,5,7,2,-0.12188074755822,"0",2,NA,NA,2,-1,1,2,NA,-1,1,1,20,0,0,0,0,1,0,NA,0,NA,0,21,0,0,21,-0.619111883774632,1,1,1,1,1,1,0,0,1,1,8,1.49840182633532,-2,-0.448133329856708,-3,-1.16999266633002,-1,-0.510035718562005,-2,-0.725591206313718,0,0.237596394521671,-3,-0.901639166988617,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,1,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
"455","A1REJE4H1KLBXY","con1",892,1190,4,1,7,5,1,4,5,7,2,NA,NA,4,2,3,3,2,2,4,1,2,4,4,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,3,3,4,1,1,2,3,NA,NA,4,NA,NA,2,NA,5,NA,NA,13,2,4,4,2,1,1,4,2,4,2,3,5,4,3,5,4,6,3,64.671,19.118,17.303,44.468,12.953,31.394,20.743,8.612,28.618,4,0.68,176.825,180.017,43,1,0,0,0,0,0,0,0,0,NA,1,8,7,7,10,2,6,10,6,69,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,29649,1,5,6,NA,2,"",1,NA,NA,NA,NA,1,"No","Chrome","92.0.4515.131","Windows NT 10.0","1280x720","7/14/22 20:18","8/16/21 17:06","7/14/22 20:33","8/16/21 17:26",1,1,1,1,12.293,33.763,54.871,13,"I progressed through the questions as honestly and thoughtfully as I could.  I am very conscientious in my focus on every study I attempt.  I try to be as truthful as possible as I know my contributions are necessary for the research I am assisting with.","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,2,3,7,1,NA,NA,NA,NA,NA,NA,NA,-0.108764249391971,"0",6,NA,NA,6,1,2,1,NA,1,3,1,14,0,0,0,0,0,1,2,2,NA,0,14,2,2,16,-1.45787873230164,1,0,0,0,0,0,0,0,0,0,1,-2.88269459051125,-3,-1.20813374193344,-3,-1.16999266633002,1,0.912280383201111,-3,-1.35975088743766,0,0.237596394521671,-3,-0.901639166988617,-2,0.0650667841900569,1,0,-0.335962011131714,0,-0.252688492032209,1,0.675428387077993,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,1,0,1,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,0
"456","A28Q19NTTP0UIQ","con1",505,789,5,4,6,4,3,3,4,6,3,NA,1,1,3,4,3,1,3,4,1,2,4,3,3,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,2,2,1,1,3,3,4,1,2,2,1,0,4,7,2,8,5,2,10,6,9,2,2,3,3,1,3,2,4,3,4,5,4,5,4,4,4,4,5,3,25.702,26.434,10.2,17.34,19.573,18.458,17.409,10.942,13.436,4,21.842,169.164,180.02,8,1,1,1,1,1,1,0,0,NA,NA,6,71,2,2,2,1,1,9,11,45,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,30062,3,14,5,NA,4,"Libertarian",NA,1,NA,NA,NA,1,"I did not have any difficulty, but you asked which party has more members in the Senate and it is currently deadlocked at 50-50.","Firefox","90","Windows NT 10.0","2560x1440","7/14/22 20:25","8/16/21 17:31","7/14/22 20:33","8/16/21 17:45",1,1,1,1,3.181,3.181,4.249,1,"I wasn't feeling anything in particular.  I was just answering questions.","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,6,3,1,2,-0.407357472353045,"0",5,NA,NA,5,1,4,NA,1,1,1,1,19,1,0,0,0,1,0,3,3,0,0,21,3,3,24,-0.115851774658427,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,0,1.07186749429677,-2,-0.307641123435552,0,0.201122332319553,-1,-0.0914315251897739,-1,-0.565776414454729,-2,0.083788690265609,-1,0.903188932923884,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,1,0,1,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
"457","A1NLJ1L4VCQYV2","lib2",1320,1249,6,2,6,3,2,5,4,6,1,NA,9,1,2,1,1,1,3,4,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,4,1,2,3,3,4,4,2,2,1,4,8,6,1,NA,3,5,7,2,10,4,13,2,4,2,1,4,1,2,4,4,2,3,5,3,2,5,5,5,2,75.476,83.077,38.865,166.343,37.859,55.664,56.93,28.362,21.054,4,6.292,121.043,180.12,6,1,1,1,1,0,1,NA,NA,NA,NA,2,5,8,7,6,4,5,4,6,39,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,75154,0,4,3,NA,3,"",NA,2,NA,NA,NA,1,"","Firefox","91","Windows NT 10.0","2293x960","7/14/22 20:15","8/16/21 18:00","7/14/22 20:37","8/16/21 18:21",1,1,1,1,22.302,22.302,29.077,1,"For the graphs, I was doing my best to make sense of the scale and the data to make the best guesstimates that I could about where I thought the data would end up. On the second part, I just answered all questions as honestly as possible.","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,0.221462880911232,"0",3,NA,NA,3,-1,3,NA,2,-1,1,2,21,0,0,0,1,0,1,3,3,4,4,22,7,7,29,0.722915073868582,1,1,1,1,0,1,0,0,0,0,5,-0.379210923741784,-2,-0.448133329856708,-2,-0.307641123435552,-1,-0.510035718562005,-2,-0.725591206313718,1,1.04096920349807,-2,0.083788690265609,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,1,0.94534758274061,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,1,0,0,0,1,0.547684609021545,1,0.173351613842453,0,0,1,0
"458","A3VEF4M5FIN7KH","lib2",570,1961,5,3,6,3,2,3,4,6,1,NA,10,2,3,4,3,1,4,3,2,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,3,4,1,3,4,3,2,2,3,2,3,8,3,2,7,NA,1,6,9,4,5,2,4,2,4,2,4,2,4,4,3,4,4,5,4,3,4,4,5,2,53.392,12.47,69.323,11.457,16.351,12.863,7.574,13.27,27.943,4,8.15,146.84,180.01,5,1,1,1,1,1,NA,NA,NA,NA,NA,5,70,9,8,6,1,1,11,11,37,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,91977,4,4,4,1,3,"",NA,4,NA,NA,NA,1,"No. Everything was understood just fine.","Edge","84.0.522.52","Windows NT 10.0","1707x1067","7/14/22 20:28","8/16/21 17:48","7/14/22 20:38","8/16/21 18:20",1,1,1,1,5.139,5.868,6.968,2,"I just thought about how everything on Earth is either decreasing or increasing at a steady and consistent pace which could hurt the Earth and all living things on it. I just hope that we do enough to control major climate change before it's at a point of no return.","No",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,4,7,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.357206155835035,"0",4,1,4.5,4.5,1,3,NA,4,-1,1,1,25,0,0,0,0,1,1,1,1,4,4,26,5,5,31,1.05842181327939,1,1,1,1,1,0,0,0,0,0,5,-0.379210923741784,-1,0.311867082220029,-2,-0.307641123435552,-1,-0.510035718562005,-2,-0.725591206313718,-1,-0.565776414454729,-2,0.083788690265609,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,0
